"Darren Lockyer;""Australian"";""Seoul MFC"";""D (C)"," DM"";1;90;10",9;7,49;0;0;0;0,11;1;2;0;0;42;49;85,71;0;0;0;NA;0;6;8;75;1;0;5;6;83,"33;0;6;8;0;0;0;1;1;1;""0-0"";""CA Buenos Aires"";""22"";4;1;15;5;10;5;12;5;10;5;5;10;12;5;5;10;5;5;5;5;5;5;5;5;15;15;5;5;5;5;16;20;5;5;15;5;5;16;5;5;5;20;15;16;5;5;5;5;5",,
"David Doug;""American"";""Montréal United"";""D (RLC)"";1;90;10",8;6,91;0;0;0;0;0;0;0;0;58;58;100;0;0;0;NA;0;12;19;63,"16;4;0;1;1;100;0;2;14;0;0;0;0;0;0;""2-2"";""Cairo City"";""22"";4;1;8;5;8;8;8;11;8;5;5;8;8;8;8;8;8;8;5;8;8;8;8;5;9;10;5;8;8;10;10;20;8;5;8;10;8;8;5;5;5;20;8;9;10;8;5;10;10",,,,,
"Deedee Yoker;""Scottish"";""Athênai F.C."";""D/WB (L)"";1;90;14",9;7,29;0;0;0;0;0;0;0;0;35;48;72,92;4;7;22;31,"82;0;3;6;50;1;9;3;3;100;0;6;5;0;1;0;1;1;0;""0-2"";""Tokyo S.C."";""22"";4;1;18;5;5;13;11;13;8;5;5;10;11;15;15;14;10;14;5;13;13;13;5;5;5;5;5;5;7;5;13;20;14;5;17;13;5;13;5;5;5;20;10;10;13;14;5;13;13",,,,
"Direct Free-Kick;""German"";""Montréal United"";""DM"," M/AM (C)"";1;90;14",5;6,56;0;0;0;0,"11;1;1;0;0;76;95;80;2;0;3;0;1;1;2;50;0;1;1;1;100;0;0;2;0;0;0;0;0;0;""2-2"";""Cairo City"";""22"";4;1;15;5;5;15;7;5;5;5;5;5;5;5;5;13;5;10;5;5;12;5;12;5;5;5;5;5;7;5;5;20;5;5;15;13;5;5;5;5;5;20;6;10;5;10;5;15;5",,,,
"Dogwood Maple;""American"";""CF Catalunya"";""AM (C)"," ST (C)"";1;90;11",8;8,42;0;2;0;0,830000000000002;2;6;0;0;16;22;72,73;0;0;1;0;0;3;7;42,"86;0;0;0;0;NA;0;1;0;0;0;0;2;1;2;""6-1"";""Inter London"";""22"";4;1;16;5;5;8;10;7;5;5;5;13;5;5;5;12;5;10;5;20;10;5;5;5;7;6;5;5;10;5;5;20;13;5;14;10;10;5;5;5;5;20;8;5;7;11;5;8;10",,
"Domenico Corleone;""Italian"";""Adowa Accra FC"";""D (C)", DM," M (C)"";1;90;12",9;6,84;0;0;0;0,0600000000000001;0;1;0;0;80;89;89,"89;1;0;0;NA;0;1;1;100;0;0;1;1;100;0;0;1;0;0;0;0;0;0;""4-1"";""AS Paris"";""22"";4;1;10;5;13;10;11;10;13;5;5;10;10;5;5;13;10;5;5;5;10;5;5;5;6;7;5;7;5;5;10;20;9;5;10;10;5;14;5;5;5;20;10;16;9;6;5;10;13",,
"Donna Rumma;""Mexican"";""Inter London"";""D (C)"," DM"";1;90;10",5;6,75;0;0;0;0,05;0;1;0;0;91;94;96,81;0;0;0;NA;0;14;17;82,"35;3;0;0;0;NA;0;3;12;0;1;0;1;0;0;""1-6"";""CF Catalunya"";""22"";4;1;13;5;10;10;10;10;10;5;5;10;10;5;5;10;7;5;5;5;7;5;5;5;16;16;5;8;5;5;15;20;5;5;16;7;5;13;5;5;5;20;16;16;8;10;5;7;5",,
"Dorian Lexington;""Canadian"";""Montréal United"";""D (RC)"";1;90;13",7;6,7;0;0;0;0;0;0;0;0;53;55;96,36;1;2;17;11,"76;0;2;2;100;0;0;0;3;0;0;6;1;0;0;0;0;0;0;""2-2"";""Cairo City"";""22"";4;1;13;5;10;12;12;11;11;5;5;12;10;10;7;11;7;9;5;5;12;5;9;5;12;13;5;7;8;10;14;20;9;5;14;12;5;12;5;5;5;20;13;15;8;11;5;11;16",,,,
"Edwin van der Sloth;""Dutch"";""CA Buenos Aires"";""AM (RC)"";1;90;14",3;7,17;0;0;0;0,0899999999999999;1;2;0;0;40;45;88,89;1;1;5;20;0;2;6;33,33;0;2;2;3;66,"67;0;9;1;0;0;0;1;3;0;""0-0"";""Seoul MFC"";""22"";4;1;13;5;7;13;13;8;8;5;5;7;9;9;10;11;7;11;5;7;11;13;9;5;7;6;5;6;7;5;9;20;8;5;13;13;9;9;5;5;5;20;8;8;10;10;5;13;10",,
"Eirlys Snooks;""Welsh"";""Adowa Accra FC"";""D (LC)"";1;90;10",8;7,57;0;0;1;0;0;0;0;0;73;77;94,"81;2;2;10;20;1;8;10;80;1;0;1;1;100;0;3;4;0;0;0;0;0;0;""4-1"";""AS Paris"";""22"";4;1;17;5;11;9;13;10;10;5;5;15;13;8;8;12;10;8;5;8;8;8;8;5;14;10;5;8;8;8;15;20;8;5;15;13;10;13;5;5;5;20;12;16;8;8;5;11;11",,,,,
"Emilliano-Yoichi Isagi;""Sammarinese"";""Tokyo S.C."";""M/AM (C)"," ST (C)"";1;90;14",8;8,02;0;1;0;0,43;2;2;0;0;26;38;68,42;6;2;8;25;3;3;4;75;0;1;2;3;66,"67;0;1;4;0;0;0;1;2;0;""2-0"";""Athênai F.C."";""22"";4;1;14;5;5;14;12;12;7;5;5;12;10;11;10;13;7;14;5;14;14;13;14;5;9;9;5;7;13;5;7;20;13;5;15;14;9;11;5;5;5;20;11;7;10;17;5;14;10",,
"Floppy McFlopface;""American"";""CF Catalunya"";""AM (RLC)"";1;90;13",9;7,78;0;1;0;0,430000000000001;1;3;0;0;50;61;81,"97;4;1;1;100;1;6;6;100;0;2;0;0;NA;0;2;2;0;0;0;1;1;0;""6-1"";""Inter London"";""22"";4;1;16;5;5;13;7;5;5;5;5;7;6;5;12;10;5;13;5;10;13;13;5;5;5;5;5;5;10;5;5;20;13;5;15;13;6;5;5;5;5;20;5;5;8;13;5;13;8",,,,
"Franco Torres;""Spanish"";""Cairo City"";""AM (R)"," ST (C)"";1;90;15;6",96;0;0;0;0,24;2;3;0;0;42;45;93,33;2;1;11;9,09;0;8;13;61,"54;0;7;3;4;75;0;3;3;0;0;0;3;2;2;""2-2"";""Montréal United"";""22"";4;1;16;5;5;10;14;10;5;5;5;15;8;5;5;15;10;13;5;20;16;7;5;5;13;10;5;5;15;5;5;20;18;5;16;11;7;9;5;5;5;20;10;5;10;15;5;10;13",,
"Gabe Johnson;""Canadian"";""Cairo City"";""D/WB (R)"";1;90;13",4;6,8;0;0;0;0;0;0;0;0;52;61;85,"25;3;2;4;50;1;3;3;100;0;0;2;2;100;0;2;1;0;0;0;0;1;0;""2-2"";""Montréal United"";""22"";4;1;12;5;5;10;8;11;8;5;5;7;8;5;10;8;8;10;5;8;9;5;5;5;7;8;5;8;5;8;10;20;9;5;11;9;5;11;5;5;5;20;9;9;10;6;5;9;11",,,,,
"Gary Hog;""American"";""Tokyo S.C."";""D/WB (L)"," M (C)"";1;90;15",1;7,26;0;0;1;0,129999999999999;0;2;0;0;27;32;84,38;1;1;1;100;1;4;6;66,"67;1;1;2;2;100;0;0;5;0;0;0;0;0;0;""2-0"";""Athênai F.C."";""22"";4;1;15;5;7;7;13;10;7;5;5;13;8;5;5;13;5;10;5;11;10;5;5;5;10;5;5;5;5;5;11;20;12;5;15;13;5;12;5;5;5;20;10;12;8;12;5;8;9",,
"Gavin Millar;""Irish"";""Inter London"";""D (C)", DM," M (C)"";1;90;12",9;6,66;0;0;0;0;0;0;0;0;101;111;90,"99;2;0;1;0;0;2;2;100;0;0;1;1;100;0;0;3;0;0;0;1;0;0;""1-6"";""CF Catalunya"";""22"";4;1;10;5;12;10;12;12;7;5;5;11;12;5;5;7;10;5;5;5;10;5;5;5;10;10;5;5;5;5;11;20;5;5;9;12;5;13;5;5;5;20;14;13;12;5;5;12;12",,,
"George Costanza;""American"";""Sydney City"";""D (RLC)"";1;90;15",8;7,15;0;0;0;0;0;1;0;0;62;71;87,32;3;1;3;33,33;0;13;16;81,"25;0;0;3;3;100;0;2;7;0;0;0;2;1;1;""0-1"";""Hollywood FC"";""22"";4;1;17;5;12;13;12;13;10;5;5;12;12;7;15;15;10;12;5;5;10;10;5;5;11;10;5;9;5;7;15;20;12;5;15;13;7;16;5;5;5;20;13;15;12;10;5;13;13",,,
"George Gordon;""American"";""Inter London"";""DM"," M/AM (C)"";1;90;14",2;6,31;0;0;0;0;0;0;0;0;56;68;82,"35;2;0;0;NA;1;3;4;75;0;1;1;1;100;0;2;1;0;0;0;0;0;0;""1-6"";""CF Catalunya"";""22"";4;1;12;5;5;12;5;12;7;5;5;10;10;5;9;10;5;12;5;8;10;5;5;5;5;12;5;5;10;5;13;20;8;5;13;14;5;10;5;5;5;20;12;10;10;10;5;12;12",,,,
"Gerald Gerrard;""English"";""Hollywood FC"";""D/WB (L)"";1;90;13",3;7,65;0;0;0;0;0;0;0;0;68;72;94,"44;1;1;2;50;1;4;5;80;0;1;3;4;75;0;6;4;0;0;0;0;0;0;""1-0"";""Sydney City"";""22"";4;1;18;5;5;13;13;10;5;5;5;10;13;5;14;16;5;10;5;5;14;5;5;5;10;10;5;5;5;5;14;20;5;5;16;13;5;16;5;5;5;20;13;14;10;11;5;5;13",,,,,
"Giannis Kroustis;""Greek"";""CA Buenos Aires"";""D (L)"," WB (RL)"";1;90;12",9;6,6;0;0;0;0;0;0;0;0;50;53;94,34;1;1;9;11,11;0;4;9;44,"44;0;1;2;5;40;0;2;3;0;0;0;4;0;1;""0-0"";""Seoul MFC"";""22"";4;1;15;5;6;12;10;12;11;5;5;12;10;10;12;12;11;12;5;7;12;12;10;5;5;8;5;12;7;7;12;20;12;5;15;12;8;13;5;5;5;20;10;12;12;12;5;13;15",,
"Guillaume-Olivier Aubuchon-Touchette;""French"";""Tokyo S.C."";""D (C)", DM," M (C)"";1;90;14",5;7,44;0;0;0;0,0499999999999998;0;1;0;0;68;68;100;0;0;0;NA;0;8;9;88,"89;0;0;2;4;50;1;1;11;0;0;0;0;0;0;""2-0"";""Athênai F.C."";""22"";4;1;16;5;5;13;13;14;5;5;5;13;13;5;5;13;5;5;5;5;13;5;5;5;11;14;5;5;5;5;13;20;5;5;16;13;5;15;5;5;5;20;14;16;13;10;5;13;10",,
"Helena Söderberg;""Swedish"";""Tokyo S.C."";""M (RC)"," AM (R)"";1;75;12;6",84;0;0;0;0;0;0;0;0;40;47;85,"11;1;0;1;0;0;0;2;0;0;0;0;0;NA;0;7;1;0;0;0;1;1;0;""2-0"";""Athênai F.C."";""22"";4;1;16;5;12;9;13;15;8;5;5;13;10;7;9;16;10;13;5;10;14;8;7;5;7;7;5;7;12;5;13;20;14;5;16;15;10;14;5;5;5;20;14;13;13;14;5;11;14",,,,,
"Henrik Lind;""Swedish"";""Athênai F.C."";""D (C)"," DM"";1;90;11",7;7,22;0;0;0;0;0;0;0;0;50;52;96,15;0;0;0;NA;0;16;17;94,"12;0;0;2;2;100;1;9;12;0;1;0;2;0;0;""0-2"";""Tokyo S.C."";""22"";4;1;15;5;10;10;15;13;12;5;5;13;13;5;5;16;13;5;5;5;12;5;5;5;16;16;5;10;5;5;16;20;10;5;14;11;5;16;5;5;5;20;16;15;13;10;5;13;13",,,
"Hoban Washburne;""Norwegian"";""AS Paris"";""D (RLC)"";1;90;10",8;6,68;0;0;0;0,02;0;1;0;0;83;86;96,"51;0;0;0;NA;0;6;6;100;0;0;2;2;100;0;2;8;0;0;0;0;0;0;""1-4"";""Adowa Accra FC"";""22"";4;1;9;5;8;11;10;10;10;5;5;12;5;5;5;10;7;9;5;5;8;7;5;5;12;12;5;5;5;5;14;20;8;5;8;9;5;12;5;5;5;20;12;14;9;11;5;9;11",,,,
"Hugh Mann;""American"";""Seoul MFC"";""WB (RL)"";1;90;14",1;7,23;0;0;0;0;0;1;0;0;33;36;91,67;2;4;7;57,14;0;7;8;87,5;0;0;2;3;66,"67;0;2;8;0;0;0;2;4;2;""0-0"";""CA Buenos Aires"";""22"";4;1;16;5;10;13;10;13;10;5;5;10;10;5;10;10;10;7;5;10;10;5;5;5;10;13;5;5;5;5;10;20;10;5;16;10;6;10;5;5;5;20;13;10;10;10;5;10;10",,
"Hun Possible;""Mexican"";""Hollywood FC"";""D/WB/M (R)"";1;90;14",4;7,27;0;0;0;0;0;0;0;0;69;74;93,"24;1;2;8;25;0;6;8;75;0;5;0;0;NA;0;2;7;0;0;0;1;1;0;""1-0"";""Sydney City"";""22"";4;1;18;5;5;14;10;7;5;5;5;10;13;5;15;16;5;15;5;5;15;5;5;5;6;10;5;5;5;5;10;20;8;5;16;10;5;16;5;5;5;20;13;15;5;15;5;9;13",,,,,
"Hunter Havok;""American"";""Sydney City"";""AM (RLC)"";1;90;15",1;6,3;0;0;0;0;0;0;0;0;34;41;82,"93;2;0;5;0;0;1;4;25;0;3;0;0;NA;0;3;2;0;0;0;0;0;0;""0-1"";""Hollywood FC"";""22"";4;1;17;15;5;6;13;7;5;15;15;12;10;5;13;12;5;13;5;14;14;7;5;10;7;5;5;5;5;5;5;20;14;10;17;13;5;5;5;15;5;20;12;5;10;12;5;11;11",,,,,
"Hunter Jones;""Canadian"";""Hollywood FC"";""M/AM (R)"," ST (C)"";1;90;15",3;6,98;0;0;0;0,220000000000001;1;2;0;0;70;74;94,59;1;1;7;14,29;0;7;8;87,"5;0;1;2;2;100;0;0;1;0;0;0;2;1;1;""1-0"";""Sydney City"";""22"";4;1;17;5;5;15;13;10;5;5;5;15;6;5;13;13;8;15;5;18;15;8;5;5;10;10;5;8;8;10;7;20;15;5;16;13;9;10;5;5;5;20;13;9;8;10;5;12;13",
"Ianto Iacopelli;""English"";""Seoul MFC"";""WB/M (L)"";1;90;14",2;7,92;1;0;0;0,13;0;2;0;0;29;33;87,88;8;9;17;52,94;0;2;6;33,33;0;1;7;8;87,"5;0;3;3;0;0;0;2;1;0;""0-0"";""CA Buenos Aires"";""22"";4;1;13;5;6;10;10;10;5;5;5;7;5;5;10;10;5;13;5;5;10;5;5;5;5;5;5;5;5;13;7;20;10;5;13;13;5;10;5;5;5;20;10;10;10;13;5;10;10",
"Isabela Cortez;""Canadian"";""AS Paris"";""M/AM (R)"";1;90;14",6;6,49;0;0;0;0,0299999999999994;0;1;0;0;60;67;89,55;1;1;8;12,5;0;8;9;88,"89;0;2;3;3;100;0;3;2;0;0;0;1;1;0;""1-4"";""Adowa Accra FC"";""22"";4;1;15;5;5;10;10;13;5;5;5;7;10;5;14;11;8;13;5;8;12;5;5;5;5;5;5;5;10;5;5;20;11;5;15;12;5;8;5;5;5;20;5;5;9;13;5;12;11",,
"Jackson Clarke;""American"";""CF Catalunya"";""AM (RL)"," ST (C)"";0",5;45;7,19999999999999;7,1;0;1;0;0,7;1;6;0;0;14;18;77,78;0;1;2;50;0;4;6;66,"67;0;1;1;1;100;0;1;1;0;0;0;0;0;0;""6-1"";""Inter London"";""22"";4;1;16;5;5;13;12;9;5;5;5;13;10;5;5;12;5;12;5;15;12;12;8;5;5;5;5;5;12;5;5;20;15;5;14;12;7;5;5;5;5;20;5;5;10;12;5;12;12",
"Jannik Andersen;""Danish"";""Athênai F.C."";""GK"";1;90;7;6",72;0;0;0;0;0;0;0;0;29;40;72,"5;0;0;0;NA;0;0;0;NA;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;""0-2"";""Tokyo S.C."";""22"";4;1;10;13;5;13;13;10;12;15;13;16;7;5;5;13;12;5;13;5;11;5;5;13;5;5;13;10;5;5;5;20;5;13;10;10;5;13;7;20;16;20;9;5;10;12;13;10;5",,,,,,
"Jay Jay Okocha;""Nigerian"";""Seoul MFC"";""AM (RL)"," ST (C)"";1;90;11",6;6,59;0;0;0;0,0800000000000001;1;2;0;0;25;30;83,"33;2;0;0;NA;0;7;10;70;0;0;2;2;100;0;0;0;0;0;0;0;2;0;""0-0"";""CA Buenos Aires"";""22"";4;1;16;5;5;13;10;11;5;5;5;10;10;5;5;10;5;10;5;16;13;13;10;5;10;10;5;5;10;5;5;20;10;5;16;10;5;10;5;5;5;20;10;5;10;10;5;10;13",,,
"Jeffrey LaVert;""Canadian"";""Athênai F.C."";""AM (C)"," ST (C)"";1;90;12",5;6,15;0;0;0;0,0700000000000003;1;1;0;0;15;16;93,"75;0;0;1;0;0;2;20;10;0;1;0;0;NA;0;0;0;0;0;0;0;0;0;""0-2"";""Tokyo S.C."";""22"";4;1;15;5;7;12;10;5;12;5;5;11;8;5;5;10;7;13;5;13;11;11;5;5;9;8;5;5;7;5;5;20;12;5;14;10;10;5;5;5;5;20;7;5;5;13;5;8;11",,,
"João Morelli;""Brazilian"";""Tokyo S.C."";""ST (C)"";1;90;13",2;7,19;0;1;0;0,220000000000001;1;2;0;0;21;32;65,62;3;0;1;0;0;1;13;7,"69;0;1;0;0;NA;0;0;0;0;0;0;0;4;0;""2-0"";""Athênai F.C."";""22"";4;1;12;5;5;12;12;7;7;5;5;12;7;5;7;12;7;12;5;14;12;7;7;5;7;7;5;6;5;5;5;20;12;5;12;7;10;7;5;5;5;20;7;5;7;12;5;10;10",,,
"Jökull Júlíusson;""Icelandic"";""CF Catalunya"";""D (RLC)"";1;90;11",1;7,48;0;0;0;0,18;0;3;0;0;50;50;100;0;0;0;NA;0;18;21;85,"71;3;0;0;0;NA;0;3;10;0;0;0;0;0;0;""6-1"";""Inter London"";""22"";4;1;15;5;10;12;14;13;13;5;5;13;12;5;5;16;7;5;5;5;12;5;5;5;13;15;5;5;5;5;15;20;5;5;14;12;5;16;5;5;5;20;15;15;10;10;5;12;11",,,,
"Jonas Thessenvitz;""Swiss"";""Tokyo S.C."";""WB (RL)"";1;90;13;6",97;0;0;0;0;0;0;0;0;32;39;82,05;1;1;4;25;0;6;13;46,15;1;4;6;7;85,"71;0;1;9;0;1;0;3;1;0;""2-0"";""Athênai F.C."";""22"";4;1;16;5;5;13;13;10;5;5;5;10;10;5;13;13;5;13;5;5;12;10;6;5;5;5;5;5;6;5;13;20;13;5;16;13;6;13;5;5;5;20;8;12;11;13;5;7;13",,,,
"Juha Jarvinen;""Finnish"";""CF Catalunya"";""D (RL)"," WB (L)"";1;90;14",2;8,22;0;0;1;0,0900000000000001;1;2;0;0;41;44;93,18;2;2;12;16,67;1;8;9;88,"89;0;1;1;1;100;0;7;7;0;0;0;0;1;0;""6-1"";""Inter London"";""22"";4;1;20;5;5;15;7;9;5;5;5;7;5;5;9;12;5;13;5;5;11;5;5;5;7;9;5;5;5;5;7;20;10;5;20;14;5;10;5;5;5;20;7;8;7;7;5;10;15",
"K Clamence;""American"";""Inter London"";""AM (R)"," ST (C)"";1;90;12;6",89;0;1;0;0,309999999999999;2;2;0;0;36;43;83,"72;1;0;1;0;1;6;20;30;0;2;2;2;100;0;2;3;0;0;0;1;0;1;""1-6"";""CF Catalunya"";""22"";4;1;17;5;10;16;15;12;10;5;5;15;5;9;10;13;11;14;5;17;14;15;5;5;11;13;5;5;14;5;8;20;13;5;16;10;10;8;5;5;5;20;13;8;8;13;5;10;10",,,,
"Karl Feltz;""American"";""Adowa Accra FC"";""AM (L)"," ST (C)"";1;90;14",4;7;0;0;1;0;0;0;0;0;39;45;86,67;2;2;4;50;1;5;9;55,"56;0;2;0;0;NA;0;2;2;0;0;0;0;3;0;""4-1"";""AS Paris"";""22"";4;1;13;5;5;10;13;5;11;5;5;9;8;5;5;12;5;10;5;15;11;7;5;5;10;5;5;5;10;5;5;20;13;5;12;8;10;5;5;5;5;20;5;5;10;8;5;10;10",,,,
"Ketchup Noodle;""Serbian"";""Seoul MFC"";""AM (RL)"";1;90;15",2;6,77;0;0;0;0,38;3;5;0;0;39;51;76,47;1;1;9;11,"11;0;4;5;80;0;3;3;4;75;0;0;1;0;0;0;0;1;0;""0-0"";""CA Buenos Aires"";""22"";4;1;16;5;5;13;9;13;6;5;5;13;10;10;14;12;10;15;5;9;15;13;5;5;5;5;5;5;6;5;7;20;9;5;17;15;5;5;5;5;5;20;11;5;8;10;5;10;14",,,
"Kevin De Burnya;""Belgian"";""CF Catalunya"";""M (C)"," AM (LC)"";1;90;14",6;7,44;0;0;1;0;0;0;0;0;62;68;91,18;2;0;0;NA;0;4;6;66,"67;0;3;0;0;NA;0;2;1;0;0;0;0;2;0;""6-1"";""Inter London"";""22"";4;1;15;5;5;13;10;5;5;5;5;10;5;5;5;14;5;13;5;5;13;5;5;5;5;5;5;5;5;5;5;20;13;5;14;14;5;5;5;5;5;20;5;5;5;13;5;14;7",,,
"King Kong;""South Korean"";""Seoul MFC"";""GK"";1;90;6",20000000000002;7,2;0;0;0;0;0;0;0;0;23;24;95,"83;0;0;0;NA;0;0;0;NA;0;0;0;0;NA;0;1;0;0;0;0;0;0;0;""0-0"";""CA Buenos Aires"";""22"";4;1;10;13;10;13;13;5;10;13;10;11;7;5;5;13;9;5;5;5;12;7;10;12;5;5;10;5;5;5;5;20;8;13;8;10;5;13;13;13;10;20;10;5;8;13;10;7;11",,,,,
"Kjell Holmberg;""American"";""Seoul MFC"";""D (RC)"," WB (R)"";1;90;11",1;6,98;0;0;0;0,11;0;1;0;0;53;55;96,36;0;0;0;NA;0;12;13;92,"31;1;0;1;1;100;1;0;4;0;0;0;0;0;0;""0-0"";""CA Buenos Aires"";""22"";4;1;13;5;8;10;12;10;8;5;5;8;8;5;5;11;8;8;5;5;9;5;5;5;12;12;5;5;5;8;13;20;8;5;13;10;5;11;5;5;5;20;10;13;8;5;5;8;10",,
"Kody Hill;""American"";""Tokyo S.C."";""GK"";1;90;6",3;7,67;0;0;0;0;0;0;0;0;41;53;77,"36;0;0;0;NA;0;0;0;NA;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;""2-0"";""Athênai F.C."";""22"";4;1;7;16;5;13;13;7;5;16;13;12;12;5;5;14;5;5;5;5;5;5;5;13;5;5;5;5;5;5;5;20;5;14;6;5;5;15;5;15;5;20;5;5;5;5;5;5;5",,,,,
"Kofi Anshah;""Ghanaian"";""Adowa Accra FC"";""D/WB/AM (L)"";1;90;14",6;6,97;0;0;1;0,0600000000000001;0;1;0;0;40;44;90,91;2;4;9;44,"44;0;3;5;60;0;1;1;1;100;0;0;3;0;0;0;2;2;0;""4-1"";""AS Paris"";""22"";4;1;17;5;5;13;11;10;5;5;5;10;13;5;13;15;11;13;5;5;13;10;5;5;5;5;5;5;5;6;10;20;10;5;16;13;5;15;5;5;5;20;12;13;10;13;5;10;13",,,
"Konstantin Selich;""German"";""Adowa Accra FC"";""AM (RC)"," ST (C)"";1;90;13",9;9,3;1;3;0;0,699999999999999;3;5;0;0;40;44;90,"91;1;0;2;0;0;7;10;70;0;1;0;0;NA;0;0;0;0;0;0;0;1;0;""4-1"";""AS Paris"";""22"";4;1;16;5;11;10;13;12;5;5;5;10;5;5;5;11;5;14;5;14;12;6;5;5;10;10;5;5;5;5;5;20;11;5;15;9;5;5;5;5;5;20;7;5;7;14;5;5;13",,,
"Koschei Oakdown;""English"";""CA Buenos Aires"";""GK"";1;90;6",30000000000001;7,"41;0;0;0;0;0;0;0;0;34;40;85;0;0;0;NA;0;0;0;NA;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;""0-0"";""Seoul MFC"";""22"";4;1;9;12;6;10;11;11;9;9;9;11;12;5;5;11;9;5;6;5;8;7;5;11;5;11;8;8;5;5;5;20;8;10;8;10;6;11;6;12;6;20;9;5;10;7;8;9;10",,,,,,
"Kozuki Oden;""Japanese"";""Seoul MFC"";""M (C)"";1;90;14",1;6,"7;0;0;0;0;0;0;0;0;60;75;80;1;1;5;20;0;1;1;100;0;0;4;4;100;0;1;2;0;0;0;1;0;0;""0-0"";""CA Buenos Aires"";""22"";4;1;12;5;8;12;8;11;8;5;5;10;9;6;8;11;10;10;5;8;8;9;8;5;5;7;5;7;7;5;8;20;10;5;12;12;6;11;5;5;5;20;10;8;10;9;5;11;11",,,,,,
"Laurent Gourcuff;""French"";""CA Buenos Aires"";""M (C)"," AM (LC)"";1;90;13",1;6,47;0;0;0;0;0;0;0;0;71;87;81,"61;0;0;0;NA;0;0;1;0;0;0;3;3;100;0;1;2;0;0;0;1;0;0;""0-0"";""Seoul MFC"";""22"";4;1;14;5;5;13;12;12;6;5;5;12;12;11;14;12;10;13;5;11;13;13;11;5;5;9;5;5;11;5;9;20;13;5;14;16;5;5;5;5;5;20;12;9;13;14;5;14;13",,,,
"Leif Physt;""Danish"";""CF Catalunya"";""D (RLC)"";1;90;10",5;6,"8;0;0;0;0;0;0;0;0;53;53;100;0;0;0;NA;0;6;8;75;1;0;1;1;100;0;1;8;0;0;0;0;0;0;""6-1"";""Inter London"";""22"";4;1;15;5;5;5;11;5;10;5;5;12;10;5;5;12;5;5;5;5;10;5;5;5;12;15;5;5;5;5;13;20;5;5;15;10;5;13;5;5;5;20;11;13;5;8;5;10;10",,,,,,
"Leonidas Papadopoulos;""Greek"";""AS Paris"";""AM (RL)"," ST (C)"";1;90;12",1;7,33;0;1;0;0,809999999999999;2;6;0;0;32;36;88,"89;1;1;2;50;0;6;12;50;0;0;0;0;NA;0;1;2;0;0;0;1;0;0;""1-4"";""Adowa Accra FC"";""22"";4;1;16;5;5;13;13;12;5;5;5;15;10;5;5;12;6;13;5;16;14;11;5;5;8;8;5;5;9;5;5;20;15;5;15;12;10;5;5;5;5;20;8;5;12;15;5;12;13",,,
"Liang Kuai;""Chinese"";""Inter London"";""AM (RL)"";1;90;15;6",47;0;0;0;0,26;3;4;0;0;46;51;90,2;3;2;3;66,"67;0;4;10;40;0;5;3;4;75;0;1;1;0;1;0;2;0;1;""1-6"";""CF Catalunya"";""22"";4;1;15;5;5;15;10;15;5;5;5;15;5;5;11;12;5;15;5;16;14;13;15;5;5;5;5;5;15;5;5;20;13;5;17;15;5;10;5;5;5;20;10;5;8;14;5;12;13",,,,
"Linnea Nesse;""Norwegian"";""Inter London"";""D/WB (R)"";1;90;13",6;6,72;0;0;0;0;0;0;0;0;38;44;86,36;2;3;7;42,86;0;8;9;88,"89;0;0;5;5;100;1;3;6;0;0;0;0;0;0;""1-6"";""CF Catalunya"";""22"";4;1;14;5;8;11;11;11;9;5;5;13;11;10;16;15;10;10;5;5;10;8;5;5;5;5;5;5;5;9;16;20;10;5;13;13;5;16;5;5;5;20;12;16;11;14;5;13;10",,,
"Luka Magic;""Slovenian"";""Inter London"";""WB (R)", M (RL)," AM (R)"";0",5;45;7,29999999999998;6,44;0;0;0;0,04;0;1;0;0;10;14;71,43;0;0;2;0;0;1;3;33,"33;0;1;1;1;100;0;0;1;0;0;0;0;0;0;""1-6"";""CF Catalunya"";""22"";4;1;11;5;10;11;6;5;10;5;5;11;9;5;7;9;10;13;5;8;10;6;5;5;7;5;5;10;5;5;8;20;11;5;8;12;5;9;5;5;5;20;8;10;10;12;5;12;10"
"Luke Laraque;""American"";""Adowa Accra FC"";""GK"";1;90;6",70000000000002;6,"57;0;0;0;0;0;0;0;0;36;45;80;0;0;0;NA;0;0;0;NA;0;0;0;0;NA;0;1;0;1;0;0;0;0;0;""4-1"";""AS Paris"";""22"";4;1;8;14;5;14;10;10;5;11;10;11;12;5;5;12;10;5;5;5;5;5;5;5;5;11;7;5;5;5;5;20;5;16;7;6;5;12;5;17;5;20;7;5;5;5;5;10;10",,,,,,
"Mac Allister;""Zambian"";""AS Paris"";""AM (LC)"," ST (C)"";1;90;14",1;6,48;0;0;0;0;1;1;0;0;36;38;94,74;2;2;3;66,"67;2;1;1;100;0;0;1;2;50;0;0;0;0;0;0;1;1;1;""1-4"";""Adowa Accra FC"";""22"";4;1;16;5;5;13;10;10;5;5;5;10;5;5;13;13;5;13;5;7;13;10;5;5;5;5;5;5;5;5;5;20;12;5;15;10;5;5;5;5;5;20;5;5;10;13;5;11;11",,,
